Optimal - objective value -30.00000000
      0 x[1,2]                10                       0
      1 x[1,3]                20                       0
      2 x[5,6]                30                       0
      3 x[6,4]                 0                       1
      4 x[2,3]                 0                       0
      5 x[2,4]                 0                       0
      6 x[2,5]                10                       0
      7 x[3,5]                20                       0
      8 z                     30                       0
